train_acc,train_loss,val_acc,val_loss,train_jac,val_jac
0.9041725536008797,0.33683777,0.9063659282335296,0.29877332,0.00353267364748289,0.007407407241896341
0.9046300852116547,0.2885669,0.9064014653282568,0.27029073,0.013938315800935243,0.012717601896265815
0.904638766721642,0.27437884,0.9062697588554286,0.25863326,0.022910171446603594,0.027039071458771272
0.9053206432105554,0.25487533,0.907610418830045,0.24597758,0.05591388520962723,0.04023088338888354
0.9054235156679494,0.24411227,0.9090055382485289,0.2301636,0.06433812724700307,0.09789325683205216
0.9070149349459409,0.23508689,0.9083808699665397,0.23841107,0.10325566239600234,0.04349405587547355
0.9082283763972879,0.23162797,0.9109158878504674,0.2263286,0.1193117089843487,0.09542174526938686
0.9095240058640278,0.22427154,0.9124586362062996,0.21167162,0.14298050174051347,0.14713478060784163
0.9103025929998169,0.21980721,0.9092014537902388,0.2229499,0.1551050610073349,0.26096691301575414
0.9112307128458861,0.21864216,0.9149236760124609,0.20884265,0.1684253263999434,0.18955085785300643
0.912015988638446,0.21420644,0.9126058613130265,0.22880547,0.18189463441205375,0.11913556577982726
0.9135023135422393,0.20986316,0.9165138456213222,0.20179519,0.1934746621067033,0.22564196641798373
0.9151731720725673,0.20506364,0.9177360678435442,0.20104548,0.22000256838167415,0.2672738421846319
0.9166040864944108,0.20166813,0.919152994115611,0.2020667,0.23238971917068257,0.27102913955847424
0.9177233140919919,0.20111549,0.9207918541594553,0.19379771,0.24372545410605037,0.2398812826032992
0.9180292972329119,0.20026144,0.9214269066574364,0.19736455,0.2465406205943402,0.29291426693951644
0.919586425691772,0.19657968,0.919781412253375,0.1948273,0.26254124610739593,0.20841809334578337
0.920244342129375,0.19536869,0.9207135687088958,0.19536847,0.26852187032208724,0.21107761451491602
0.9201565878687924,0.19574884,0.9228129687319719,0.19008696,0.2706673826803179,0.3045231688905645
0.9208839792926518,0.19432744,0.9232761047652012,0.19003156,0.2750239218859112,0.2911767473927251
0.922477666300165,0.1904201,0.9250417099342333,0.18580234,0.2906818311004078,0.2798317825352704
0.9236352162360271,0.18857214,0.9239486558209299,0.18727715,0.29689326466006394,0.27520319709071406
0.9239590663368152,0.18734886,0.9257412022614514,0.18344203,0.3015137108809808,0.3092675766459218
0.9246474253252702,0.18641366,0.9244826352832585,0.18521035,0.3049142568865243,0.26815377451755384
0.9249829118563314,0.18569975,0.9262265489788855,0.18331774,0.3073626239510143,0.30541871543283816
0.9251343228880337,0.18516909,0.9255245759778471,0.18416682,0.3097311764517251,0.31944244548126505
0.9256004901960785,0.18424408,0.9262016845505942,0.18250759,0.31596987782155767,0.3006185685042982
0.9258806120579074,0.18346149,0.9272105688242761,0.18167104,0.31572601988035087,0.30717672242058647
0.9255736897562762,0.18425265,0.9269524633667936,0.1819739,0.31381723547683044,0.3260713330021611
0.9259402144035186,0.18359745,0.9269475020191531,0.18182938,0.31884969573687105,0.31125977359436174
